HomeElo,AwayElo,HT_RecentPoints,HT_HomeRecentPoints,HT_AwayRecentPoints,HT_TotalPoints,AT_RecentPoints,AT_HomeRecentPoints,AT_AwayRecentPoints,AT_TotalPoints,HT_RecentGoals,HT_HomeRecentGoals,HT_AwayRecentGoals,HT_RecentGD,HT_HomeRecentGD,HT_AwayRecentGD,HT_TotalGoals,HT_TotalGD,AT_RecentGoals,AT_HomeRecentGoals,AT_AwayRecentGoals,AT_RecentGD,AT_HomeRecentGD,AT_AwayRecentGD,AT_TotalGoals,AT_TotalGD,HT_RecentShots,HT_HomeRecentShots,HT_AwayRecentShots,HT_RecentSOT,HT_HomeRecentSOT,HT_AwayRecentSOT,HT_TotalShots,HT_TotalSOT,AT_RecentShots,AT_HomeRecentShots,AT_AwayRecentShots,AT_RecentSOT,AT_HomeRecentSOT,AT_AwayRecentSOT,AT_TotalShots,AT_TotalSOT,HomeAttackR,HomeMidfieldR,HomeDefenceR,HomeOverallR,AwayAttackR,AwayMidfieldR,AwayDefenceR,AwayOverallR,EloDiff,PointsDiff,RecentPointsDiff,HomeAwayPointsDiff,GoalsDiff,RecentGoalsDiff,HomeAwayGoalsDiff,GDDiff,RecentGDDiff,HomeAwayGDDiff,ShotsDiff,RecentShotsDiff,HomeAwayShotsDiff,SOTDiff,RecentSOTDiff,HomeAwaySOTDiff,ARDiff,MRDiff,DRDiff,ORDiff,B365H,B365D,B365A,Season,FTR
1057.7948896504943,965.1838598948517,2.0,1.6666666666666667,2.5,51,0.16666666666666666,0.3333333333333333,1.5,30,2.6666666666666665,1.1666666666666667,2.3333333333333335,0.3333333333333333,0.16666666666666666,1.3333333333333333,42.0,10.0,1.8333333333333333,0.16666666666666666,1.3333333333333333,-1.1666666666666667,-1.5,0.16666666666666666,22.0,-10.0,23.666666666666668,17.833333333333332,14.5,7.666666666666667,5.0,5.0,394.0,135.0,27.666666666666668,14.5,13.166666666666666,7.166666666666667,1.8333333333333333,4.833333333333333,349.0,93.0,77,80,77,80,75,73,77,76,92.61102975564256,21,1.8333333333333333,0.16666666666666674,20.0,0.8333333333333333,-0.16666666666666652,20.0,1.5,0.0,45.0,-4.0,4.666666666666666,42.0,0.5,0.16666666666666696,2,7,0,4,1.61,3.8,5.75,2021-22,A
997.117524259397,1064.3700439682445,1.3333333333333333,1.8333333333333333,1.3333333333333333,35,2.1666666666666665,1.5,2.1666666666666665,50,2.5,1.8333333333333333,1.5,1.1666666666666667,1.0,-0.6666666666666666,33.0,-6.0,3.0,1.6666666666666667,2.0,-1.3333333333333333,0.0,1.3333333333333333,51.0,28.0,26.833333333333332,14.5,14.166666666666666,10.666666666666666,6.333333333333333,6.166666666666667,360.0,133.0,23.5,16.833333333333332,10.666666666666666,8.0,7.0,3.8333333333333335,378.0,139.0,75,76,76,76,84,85,83,84,-67.25251970884756,-15,-0.8333333333333333,-0.33333333333333326,-18.0,-0.5,-0.16666666666666674,-34.0,2.5,-0.33333333333333326,-18.0,3.333333333333332,3.833333333333334,-6.0,2.666666666666666,2.4999999999999996,-9,-9,-7,-8,3.8,3.6,1.95,2021-22,A
905.1354517971861,957.3916165056545,0.6666666666666666,0.0,1.1666666666666667,20,1.1666666666666667,1.1666666666666667,1.1666666666666667,29,3.1666666666666665,0.6666666666666666,0.5,0.16666666666666666,-2.1666666666666665,-0.8333333333333334,27.0,-28.0,3.0,1.3333333333333333,1.5,-1.0,-1.0,-1.3333333333333333,33.0,-28.0,23.666666666666668,10.833333333333334,7.833333333333333,7.333333333333333,3.6666666666666665,2.3333333333333335,287.0,101.0,26.5,14.333333333333334,13.0,11.0,4.5,4.166666666666667,373.0,116.0,74,75,74,74,77,77,75,76,-52.25616470846842,-9,-0.5000000000000001,-1.1666666666666667,-6.0,0.16666666666666652,-0.8333333333333334,0.0,1.1666666666666667,-0.8333333333333333,-86.0,-2.833333333333332,-2.166666666666666,-15.0,-3.666666666666667,-0.5000000000000004,-3,-2,-1,-2,2.7,3.4,2.55,2021-22,A
968.701260457317,1037.9667518408442,1.5,0.8333333333333334,1.5,33,2.0,1.6666666666666667,1.5,48,2.6666666666666665,1.6666666666666667,1.5,0.0,0.0,0.5,40.0,-1.0,3.5,2.5,1.8333333333333333,0.5,1.1666666666666667,0.5,44.0,10.0,22.166666666666668,12.5,12.666666666666666,8.333333333333334,4.166666666666667,5.5,332.0,116.0,26.0,13.833333333333334,11.0,8.0,5.333333333333333,5.166666666666667,356.0,146.0,79,78,79,78,83,81,78,81,-69.2654913835272,-15,-0.5,-0.6666666666666666,-4.0,-0.8333333333333335,-0.16666666666666652,-11.0,-0.5,-0.5,-24.0,-3.833333333333332,1.5,-30.0,0.3333333333333339,-1.0,-4,-3,1,-3,3.2,3.4,2.25,2021-22,A
954.5379951452821,1024.5716134004792,1.6666666666666667,1.1666666666666667,1.0,29,1.6666666666666667,2.5,1.1666666666666667,47,2.8333333333333335,1.0,1.5,-0.16666666666666666,-0.16666666666666666,-0.3333333333333333,32.0,-11.0,2.6666666666666665,1.6666666666666667,1.6666666666666667,1.0,0.8333333333333334,0.0,46.0,9.0,25.833333333333332,11.166666666666666,10.0,9.5,3.5,3.8333333333333335,310.0,111.0,25.666666666666668,12.0,9.333333333333334,7.166666666666667,4.333333333333333,3.5,348.0,123.0,74,75,74,74,80,79,77,79,-70.0336182551971,-18,0.0,0.0,-14.0,0.16666666666666696,-0.6666666666666667,-20.0,-1.1666666666666667,-0.16666666666666666,-38.0,0.1666666666666643,1.8333333333333321,-12.0,2.333333333333333,0.0,-6,-4,-3,-5,2.62,3.3,2.62,2021-22,H
989.2177824678682,1005.4185982739483,1.6666666666666667,1.8333333333333333,0.6666666666666666,31,1.8333333333333333,0.8333333333333334,1.5,36,2.1666666666666665,1.5,1.1666666666666667,0.5,0.3333333333333333,-1.0,38.0,-9.0,2.1666666666666665,1.1666666666666667,1.3333333333333333,-0.5,-0.16666666666666666,0.3333333333333333,41.0,7.0,26.833333333333332,11.166666666666666,12.5,9.166666666666666,3.3333333333333335,4.666666666666667,313.0,116.0,19.0,10.166666666666666,7.5,6.666666666666667,3.5,3.6666666666666665,297.0,107.0,80,80,78,80,77,76,75,76,-16.200815806080072,-5,-0.16666666666666652,0.33333333333333326,-3.0,0.0,0.16666666666666674,-16.0,1.0,0.0,16.0,7.833333333333332,3.666666666666666,9.0,2.499999999999999,-0.33333333333333304,3,4,3,4,2.37,3.3,2.9,2021-22,H
890.49198908077,954.9224621749216,0.16666666666666666,0.6666666666666666,0.6666666666666666,17,0.6666666666666666,1.0,0.8333333333333334,24,2.8333333333333335,0.8333333333333334,0.8333333333333334,0.16666666666666666,-2.0,-0.6666666666666666,17.0,-45.0,2.8333333333333335,0.6666666666666666,1.0,-0.8333333333333334,-1.1666666666666667,-0.5,24.0,-15.0,30.166666666666668,9.166666666666666,7.666666666666667,9.5,3.1666666666666665,1.8333333333333333,275.0,79.0,22.333333333333332,9.0,8.333333333333334,6.5,2.8333333333333335,2.0,265.0,82.0,75,73,73,73,77,75,76,76,-64.43047309415158,-7,-0.5,-0.16666666666666674,-7.0,0.0,-0.16666666666666663,-30.0,1.0,-1.5,10.0,7.833333333333336,0.8333333333333321,-3.0,3.0,1.1666666666666665,-2,-2,-3,-3,2.87,3.2,2.55,2021-22,H
1129.8527082208152,1135.1041196057622,2.1666666666666665,2.5,2.3333333333333335,70,3.0,3.0,2.1666666666666665,69,2.8333333333333335,3.6666666666666665,1.6666666666666667,-0.8333333333333334,2.5,1.3333333333333333,66.0,48.0,2.8333333333333335,2.8333333333333335,1.6666666666666667,1.1666666666666667,2.6666666666666665,1.0,74.0,55.0,25.166666666666668,19.833333333333332,17.666666666666668,9.166666666666666,8.5,5.666666666666667,537.0,196.0,27.5,23.833333333333332,14.166666666666666,9.666666666666666,9.166666666666666,5.5,553.0,203.0,84,87,86,85,86,84,85,85,-5.251411384947005,1,-0.8333333333333335,0.3333333333333335,-8.0,0.0,1.9999999999999998,-7.0,-2.0,1.5,-16.0,-2.333333333333332,5.666666666666666,-7.0,-0.5,3.0,-2,3,1,0,2.0,3.75,3.5,2021-22,D
1045.9991298077625,977.7880324941641,2.5,1.6666666666666667,2.0,51,0.6666666666666666,0.3333333333333333,1.8333333333333333,33,4.0,2.5,2.5,-0.3333333333333333,1.1666666666666667,1.5,48.0,14.0,2.0,0.16666666666666666,1.5,-1.6666666666666667,-1.5,0.3333333333333333,24.0,-9.0,24.833333333333332,13.833333333333334,11.833333333333334,9.166666666666666,5.333333333333333,5.5,367.0,151.0,27.5,14.5,12.166666666666666,6.666666666666667,1.8333333333333333,4.666666666666667,357.0,96.0,83,81,78,81,75,73,77,76,68.21109731359843,18,1.8333333333333335,-0.16666666666666652,24.0,2.0,1.0,23.0,1.3333333333333335,0.8333333333333335,10.0,-2.666666666666668,1.6666666666666679,55.0,2.499999999999999,0.6666666666666661,8,8,1,5,1.53,4.0,6.5,2021-22,A
1026.5236331103567,902.3254772208,1.3333333333333333,2.0,1.3333333333333333,44,0.6666666666666666,1.1666666666666667,0.6666666666666666,20,3.1666666666666665,1.3333333333333333,1.8333333333333333,0.5,0.6666666666666666,0.0,39.0,0.0,2.5,1.1666666666666667,0.8333333333333334,0.16666666666666666,-0.8333333333333334,-0.6666666666666666,19.0,-43.0,25.5,15.333333333333334,13.333333333333334,9.333333333333334,5.333333333333333,5.166666666666667,382.0,136.0,30.166666666666668,11.333333333333334,7.666666666666667,9.666666666666666,3.8333333333333335,1.8333333333333333,292.0,85.0,82,83,81,83,75,73,73,73,124.19815588955669,24,0.6666666666666666,1.3333333333333335,20.0,0.6666666666666665,0.4999999999999999,43.0,0.33333333333333337,1.3333333333333333,90.0,-4.666666666666668,7.666666666666667,51.0,-0.33333333333333215,3.5,7,10,8,10,1.25,6.5,10.0,2021-22,H
989.0293884603867,1045.190717051182,1.1666666666666667,1.6666666666666667,1.3333333333333333,35,1.5,1.6666666666666667,2.5,51,3.1666666666666665,1.6666666666666667,1.5,0.16666666666666666,0.0,-0.6666666666666666,33.0,-12.0,2.6666666666666665,1.1666666666666667,2.3333333333333335,0.0,0.16666666666666666,1.3333333333333333,43.0,9.0,27.333333333333332,13.666666666666666,14.166666666666666,11.166666666666666,6.166666666666667,6.166666666666667,364.0,134.0,23.0,20.0,14.5,7.666666666666667,5.333333333333333,5.0,414.0,139.0,75,76,76,76,77,80,77,80,-56.16132859079528,-16,-0.33333333333333326,-0.8333333333333333,-10.0,0.5,-0.6666666666666667,-21.0,0.16666666666666666,-1.3333333333333333,-50.0,4.333333333333332,-0.8333333333333339,-5.0,3.499999999999999,1.166666666666667,-2,-4,-1,-4,3.8,3.6,1.95,2021-22,H
896.6282653684434,966.5268604338318,0.6666666666666666,0.0,1.1666666666666667,20,2.0,1.6666666666666667,1.0,32,2.8333333333333335,0.5,0.5,0.16666666666666666,-2.1666666666666665,-0.8333333333333334,27.0,-31.0,3.1666666666666665,1.3333333333333333,1.5,0.16666666666666666,0.3333333333333333,-0.3333333333333333,34.0,-9.0,24.166666666666668,9.833333333333334,7.833333333333333,7.333333333333333,3.0,2.3333333333333335,295.0,102.0,26.666666666666668,12.666666666666666,10.0,10.0,4.333333333333333,3.8333333333333335,325.0,118.0,74,75,74,74,74,75,74,74,-69.89859506538835,-12,-1.3333333333333335,-1.0,-7.0,-0.33333333333333304,-1.0,-22.0,0.0,-1.8333333333333333,-30.0,-2.5,-0.16666666666666607,-16.0,-2.666666666666667,-0.8333333333333335,0,0,0,0,2.7,3.3,2.55,2021-22,A
1012.5827481119296,943.0889740348916,1.5,2.5,0.6666666666666666,47,0.5,1.0,0.8333333333333334,24,2.3333333333333335,1.6666666666666667,1.0,1.3333333333333333,0.8333333333333334,-0.8333333333333334,46.0,7.0,2.8333333333333335,0.6666666666666666,0.8333333333333334,-0.5,-1.1666666666666667,-0.5,24.0,-17.0,25.5,12.0,8.0,7.666666666666667,4.333333333333333,2.6666666666666665,353.0,124.0,25.5,9.0,9.666666666666666,7.333333333333333,2.8333333333333335,2.1666666666666665,283.0,86.0,80,79,77,79,77,75,76,76,69.49377407703798,23,1.0,1.6666666666666665,22.0,-0.5,0.8333333333333334,24.0,1.8333333333333333,1.3333333333333335,70.0,0.0,2.333333333333334,38.0,0.3333333333333339,2.1666666666666665,3,4,1,3,1.7,3.8,5.0,2021-22,D
1134.9529833452877,1033.0937880619067,2.6666666666666665,3.0,2.3333333333333335,70,1.3333333333333333,2.0,1.3333333333333333,47,2.8333333333333335,2.8333333333333335,2.0,0.8333333333333334,2.6666666666666665,1.1666666666666667,76.0,55.0,3.0,1.6666666666666667,1.8333333333333333,1.0,0.6666666666666666,0.0,42.0,1.0,24.5,23.833333333333332,11.666666666666666,9.666666666666666,9.166666666666666,5.5,559.0,207.0,26.166666666666668,15.666666666666666,13.333333333333334,9.0,6.333333333333333,5.166666666666667,402.0,145.0,86,84,85,85,82,83,81,83,101.85919528338104,23,1.3333333333333333,1.6666666666666667,34.0,-0.16666666666666652,1.0000000000000002,54.0,-0.16666666666666663,2.6666666666666665,157.0,-1.6666666666666679,10.499999999999998,62.0,0.6666666666666661,3.999999999999999,4,1,4,2,1.4,5.0,7.0,2021-22,H
1072.4581797672547,1033.588197343566,2.5,1.5,2.1666666666666665,53,1.0,1.6666666666666667,2.0,51,3.6666666666666665,1.6666666666666667,2.5,-2.3333333333333335,0.0,2.0,57.0,34.0,2.0,1.1666666666666667,1.6666666666666667,0.3333333333333333,0.16666666666666666,0.6666666666666666,43.0,8.0,24.0,16.833333333333332,13.0,9.666666666666666,7.0,5.5,402.0,153.0,23.5,20.0,14.833333333333334,7.333333333333333,5.333333333333333,4.0,437.0,145.0,84,85,83,84,77,80,77,80,38.869982423688725,2,1.5,-0.5,14.0,1.6666666666666665,0.0,26.0,-2.666666666666667,-0.6666666666666666,-35.0,0.5,1.9999999999999982,8.0,2.333333333333333,3.0,7,5,6,4,1.83,3.6,4.33,2021-22,A
915.1828870777335,999.6837417627273,0.5,1.0,0.16666666666666666,22,2.1666666666666665,1.8333333333333333,0.6666666666666666,34,2.6666666666666665,1.0,0.8333333333333334,1.0,0.0,-1.6666666666666667,28.0,-20.0,2.1666666666666665,1.6666666666666667,1.1666666666666667,0.5,0.3333333333333333,-1.0,40.0,-8.0,22.166666666666668,12.333333333333334,10.166666666666666,7.333333333333333,4.0,2.3333333333333335,319.0,96.0,26.0,12.166666666666666,12.5,8.5,3.6666666666666665,4.666666666666667,325.0,119.0,78,78,77,78,80,80,78,80,-84.50085468499378,-12,-1.6666666666666665,0.33333333333333337,-12.0,0.5,-0.16666666666666674,-12.0,0.5,1.0,-6.0,-3.833333333333332,-0.16666666666666607,-23.0,-1.166666666666667,-0.666666666666667,-2,-2,-1,-2,2.25,3.4,3.25,2021-22,D
1130.0038444812897,989.7264642155939,1.8333333333333333,2.1666666666666665,2.3333333333333335,71,1.1666666666666667,0.3333333333333333,2.1666666666666665,36,2.8333333333333335,2.8333333333333335,1.6666666666666667,-0.16666666666666666,1.3333333333333333,1.3333333333333333,68.0,48.0,1.6666666666666667,0.16666666666666666,1.5,-1.3333333333333333,-1.5,0.5,25.0,-8.0,23.0,16.5,17.666666666666668,8.666666666666666,6.833333333333333,5.666666666666667,548.0,201.0,26.833333333333332,14.5,11.166666666666666,6.666666666666667,1.8333333333333333,4.5,369.0,101.0,84,87,86,85,75,73,77,76,140.2773802656958,35,0.6666666666666665,0.0,43.0,1.1666666666666667,1.3333333333333335,56.0,1.1666666666666665,0.8333333333333333,179.0,-3.833333333333332,5.333333333333334,100.0,1.9999999999999991,2.333333333333333,9,14,9,9,1.16,7.0,17.0,2021-22,H
945.0629113752312,1000.6319081680027,0.6666666666666666,1.0,1.0,25,1.1666666666666667,1.6666666666666667,1.3333333333333333,38,2.8333333333333335,0.6666666666666666,0.8333333333333334,-0.16666666666666666,-1.1666666666666667,-0.16666666666666666,25.0,-17.0,3.0,1.1666666666666667,1.5,0.0,-0.3333333333333333,-0.6666666666666666,34.0,-11.0,25.333333333333332,9.0,9.833333333333334,7.5,2.8333333333333335,2.0,292.0,87.0,28.0,13.166666666666666,14.166666666666666,10.833333333333334,5.666666666666667,6.166666666666667,373.0,137.0,77,75,76,76,75,76,76,76,-55.568996792771486,-13,-0.5000000000000001,-0.33333333333333326,-9.0,-0.16666666666666652,-0.8333333333333334,-6.0,-0.16666666666666666,-0.5000000000000001,-81.0,-2.666666666666668,-5.166666666666666,-50.0,-3.333333333333334,-3.3333333333333335,2,-1,0,0,2.75,3.25,2.62,2021-22,H
1044.702320964435,1025.944326487103,1.0,1.6666666666666667,2.0,54,1.1666666666666667,2.0,1.1666666666666667,47,2.6666666666666665,1.1666666666666667,1.5,-0.3333333333333333,0.16666666666666666,0.16666666666666666,47.0,10.0,3.6666666666666665,1.6666666666666667,1.5,1.6666666666666667,0.6666666666666666,-0.6666666666666666,42.0,-3.0,23.166666666666668,20.0,14.5,6.5,5.333333333333333,3.6666666666666665,451.0,149.0,23.5,15.666666666666666,11.5,9.166666666666666,6.333333333333333,4.333333333333333,404.0,146.0,77,80,77,80,82,83,81,83,18.757994477332204,7,-0.16666666666666674,0.5,5.0,-1.0,-0.33333333333333326,13.0,-2.0,0.8333333333333333,47.0,-0.33333333333333215,8.5,3.0,-2.666666666666666,1.0,-5,-3,-4,-3,2.05,3.5,3.5,2021-22,H
997.2984590922553,960.6688824903986,1.8333333333333333,1.8333333333333333,0.8333333333333334,35,1.0,0.8333333333333334,1.5,33,2.1666666666666665,1.6666666666666667,0.8333333333333334,0.8333333333333334,0.3333333333333333,-0.5,41.0,-8.0,3.0,1.5,1.5,-0.3333333333333333,-0.3333333333333333,0.5,40.0,-5.0,24.833333333333332,12.166666666666666,12.0,8.166666666666666,3.6666666666666665,3.8333333333333335,336.0,122.0,22.0,12.666666666666666,12.666666666666666,9.666666666666666,5.333333333333333,5.5,341.0,124.0,80,80,78,80,79,78,79,78,36.629576601856684,2,0.8333333333333333,0.33333333333333326,1.0,-0.8333333333333335,0.16666666666666674,-3.0,1.1666666666666667,-0.16666666666666669,-5.0,2.833333333333332,-0.5,-2.0,-1.5,-1.8333333333333335,1,2,-1,2,2.8,3.4,2.5,2021-22,D
1136.172307757341,888.6133978139642,2.3333333333333335,2.1666666666666665,2.3333333333333335,74,0.5,0.0,1.1666666666666667,20,2.5,2.3333333333333335,1.6666666666666667,0.5,1.3333333333333333,1.3333333333333333,71.0,51.0,3.3333333333333335,0.6666666666666666,0.5,0.0,-2.1666666666666665,-0.8333333333333334,28.0,-32.0,21.666666666666668,16.5,17.666666666666668,8.166666666666666,6.166666666666667,5.666666666666667,565.0,206.0,24.333333333333332,11.666666666666666,7.833333333333333,8.0,3.0,2.3333333333333335,312.0,106.0,84,87,86,85,74,75,74,74,247.55890994337688,54,1.8333333333333335,0.9999999999999998,43.0,-0.8333333333333335,1.8333333333333335,83.0,0.5,2.1666666666666665,253.0,-2.6666666666666643,8.666666666666668,100.0,0.16666666666666607,3.8333333333333335,10,12,12,11,1.1,10.0,26.0,2021-22,H
974.541727988311,1034.0606980863326,2.5,1.6666666666666667,1.5,35,2.0,1.5,2.0,51,3.1666666666666665,1.3333333333333333,1.8333333333333333,-0.16666666666666666,0.3333333333333333,0.3333333333333333,36.0,-8.0,3.5,2.1666666666666665,2.5,0.16666666666666666,1.0,1.5,48.0,13.0,27.166666666666668,12.666666666666666,11.666666666666666,9.833333333333334,4.333333333333333,4.5,341.0,123.0,22.0,13.0,11.833333333333334,7.666666666666667,4.5,5.5,372.0,151.0,74,75,74,74,83,81,78,81,-59.51897009802167,-16,0.5,-0.33333333333333326,-12.0,-0.3333333333333335,-1.1666666666666667,-21.0,-0.3333333333333333,-1.1666666666666667,-31.0,5.166666666666668,0.8333333333333321,-28.0,2.166666666666667,-1.166666666666667,-9,-6,-4,-7,4.33,3.5,1.85,2021-22,D
983.5580009395426,989.0460038414279,1.1666666666666667,0.3333333333333333,1.6666666666666667,36,0.6666666666666666,1.6666666666666667,0.8333333333333334,38,1.8333333333333333,0.16666666666666666,1.0,-0.5,-1.5,-0.16666666666666666,25.0,-11.0,3.0,1.1666666666666667,1.0,0.0,-0.3333333333333333,-1.1666666666666667,34.0,-13.0,26.5,14.5,9.5,6.833333333333333,1.8333333333333333,3.8333333333333335,371.0,102.0,26.666666666666668,13.166666666666666,14.166666666666666,10.666666666666666,5.666666666666667,5.666666666666667,384.0,140.0,75,73,77,76,75,76,76,76,-5.488002901885352,-2,0.5000000000000001,-0.5,-9.0,-1.1666666666666667,-0.8333333333333334,2.0,-0.5,-0.33333333333333326,-13.0,-0.16666666666666785,0.3333333333333339,-38.0,-3.833333333333333,-3.833333333333334,0,-3,1,0,2.1,3.4,3.6,2021-22,D
956.648815701806,1020.514813068073,1.1666666666666667,1.5,1.0,28,1.5,1.5,2.0,46,2.5,1.0,0.8333333333333334,0.8333333333333334,-0.6666666666666666,-0.16666666666666666,27.0,-15.0,2.6666666666666665,1.6666666666666667,1.1666666666666667,0.3333333333333333,0.3333333333333333,0.5,31.0,6.0,27.0,10.333333333333334,9.833333333333334,8.0,3.0,2.0,308.0,93.0,24.5,12.166666666666666,11.833333333333334,8.666666666666666,5.0,3.5,307.0,107.0,77,75,76,76,78,80,78,78,-63.865997366266924,-18,-0.33333333333333326,-0.5,-4.0,-0.16666666666666652,-0.16666666666666674,-21.0,0.5,-1.1666666666666665,1.0,2.5,-1.5,-14.0,-0.6666666666666661,-0.5,-1,-5,-2,-2,2.7,3.0,2.87,2021-22,H
1061.3440561463856,1010.60881077159,2.0,1.0,2.1666666666666665,53,1.1666666666666667,2.1666666666666665,0.6666666666666666,48,4.333333333333333,1.5,2.5,-3.0,-0.5,2.0,59.0,32.0,2.5,1.5,1.0,1.1666666666666667,0.5,-0.8333333333333334,47.0,7.0,24.666666666666668,16.0,13.0,9.0,6.333333333333333,5.5,413.0,155.0,26.0,13.333333333333334,8.0,8.333333333333334,4.833333333333333,2.6666666666666665,374.0,132.0,84,85,83,84,80,79,77,79,50.73524537479557,5,0.8333333333333333,0.33333333333333337,12.0,1.833333333333333,0.5,25.0,-4.166666666666667,0.33333333333333337,39.0,-1.3333333333333321,8.0,23.0,0.6666666666666661,3.6666666666666665,4,6,6,5,1.5,4.33,6.5,2021-22,H
1142.1024449200916,917.5681697482056,2.6666666666666665,3.0,2.3333333333333335,73,0.6666666666666666,1.1666666666666667,0.16666666666666666,23,2.5,3.0,2.0,0.5,2.8333333333333335,1.1666666666666667,80.0,59.0,2.8333333333333335,0.8333333333333334,0.8333333333333334,1.1666666666666667,0.16666666666666666,-1.6666666666666667,29.0,-20.0,22.833333333333332,21.666666666666668,11.666666666666666,7.833333333333333,7.833333333333333,5.5,573.0,212.0,23.0,11.666666666666666,10.166666666666666,6.666666666666667,3.5,2.3333333333333335,332.0,99.0,86,84,85,85,78,78,77,78,224.53427517188595,50,2.0,2.8333333333333335,51.0,-0.3333333333333335,2.1666666666666665,79.0,-0.6666666666666667,4.5,241.0,-0.16666666666666785,11.500000000000002,113.0,1.166666666666666,5.5,8,6,8,7,1.18,7.0,15.0,2021-22,H
994.9526389790892,965.8988029343972,1.8333333333333333,0.8333333333333334,1.5,36,1.6666666666666667,1.1666666666666667,1.1666666666666667,32,2.5,1.1666666666666667,1.5,-0.16666666666666666,-0.16666666666666666,0.6666666666666666,42.0,6.0,2.8333333333333335,1.3333333333333333,1.5,-0.8333333333333334,-1.0,-1.0,36.0,-25.0,20.166666666666668,10.166666666666666,8.666666666666666,7.166666666666667,3.5,4.166666666666667,308.0,110.0,23.833333333333332,14.333333333333334,11.666666666666666,9.666666666666666,4.5,4.166666666666667,383.0,121.0,77,76,75,76,77,77,75,76,29.053836044692048,4,0.16666666666666652,-0.33333333333333337,6.0,-0.3333333333333335,-0.33333333333333326,31.0,0.6666666666666667,0.8333333333333334,-75.0,-3.6666666666666643,-1.5,-11.0,-2.499999999999999,-0.666666666666667,0,-1,0,0,2.05,3.5,3.5,2021-22,D
1016.4837009947261,1069.8940703308947,1.1666666666666667,2.0,0.6666666666666666,47,2.0,1.3333333333333333,2.1666666666666665,56,3.5,1.6666666666666667,1.1666666666666667,1.5,0.6666666666666666,-1.3333333333333333,43.0,-5.0,4.333333333333333,1.5,2.5,-2.6666666666666665,-0.3333333333333333,2.0,60.0,33.0,23.333333333333332,15.666666666666666,11.666666666666666,9.166666666666666,6.333333333333333,4.333333333333333,418.0,151.0,27.333333333333332,16.5,13.0,9.666666666666666,5.5,5.5,439.0,160.0,82,83,81,83,84,85,83,84,-53.41036933616863,-9,-0.8333333333333333,-0.16666666666666652,-17.0,-0.833333333333333,-0.8333333333333333,-38.0,4.166666666666666,-1.3333333333333335,-21.0,-4.0,2.666666666666666,-9.0,-0.5,0.833333333333333,-2,-2,-2,-1,3.2,3.4,2.25,2021-22,D
961.719277569114,895.7553222692502,0.6666666666666666,0.8333333333333334,1.6666666666666667,34,0.6666666666666666,1.1666666666666667,0.6666666666666666,20,2.3333333333333335,1.5,1.3333333333333333,-1.0,-0.3333333333333333,0.6666666666666666,40.0,-5.0,3.0,1.1666666666666667,1.1666666666666667,0.0,-0.8333333333333334,-0.5,21.0,-44.0,20.5,12.666666666666666,11.833333333333334,8.833333333333334,5.333333333333333,5.166666666666667,352.0,127.0,30.166666666666668,11.333333333333334,9.0,10.166666666666666,3.8333333333333335,2.0,307.0,89.0,79,78,79,78,75,73,73,73,65.96395529986376,14,0.0,0.16666666666666674,19.0,-0.6666666666666665,0.33333333333333326,39.0,-1.0,0.16666666666666669,45.0,-9.666666666666668,3.666666666666666,38.0,-1.3333333333333321,3.333333333333333,4,5,6,5,1.4,4.5,9.0,2021-22,H
