Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeStreak,AwayStreak,HC,AC,Season,HomeAttackR,HomeMidfieldR,HomeDefenceR,HomeOverallR,AwayAttackR,AwayMidfieldR,AwayDefenceR,AwayOverallR,HomeGD,AwayGD,HomeForm,AwayForm,HomeStreakWeighted,AwayStreakWeighted,HomeGoals,HomeSOT,HomeCorners,AwayGoals,AwaySOT,AwayCorners,HomeAttackR,HomeMidfieldR,HomeDefenceR,HomeOverallR,AwayAttackR,AwayMidfieldR,AwayDefenceR,AwayOverallR
2023-11-25,Nott'm Forest,Brighton,2,3,A,0.2,0.26666666666666666,6,4,2023,76,76,75,76,76,78,78,77,-6,7,0.7145088432300001,1.0152620706700002,0.26666666666666666,0.24444444444444444,1.0,3.8,0.3333333333333333,1.2,5.2,0.5733333333333333,76,76,75,76,76,78,78,77
2023-11-25,Sheffield United,Bournemouth,1,3,A,0.26666666666666666,0.2,4,7,2023,69,73,72,72,74,74,74,74,-13,-18,0.5827340832300001,0.5581506341700002,0.15555555555555556,0.13333333333333333,1.0,3.4,0.07999999999999999,0.8,5.4,0.13333333333333333,69,73,72,72,74,74,74,74
2023-11-25,Brentford,Arsenal,0,1,A,0.6,0.8666666666666667,1,8,2023,75,76,76,77,83,84,81,82,3,17,1.0301657244300002,1.637675241933,0.6,0.8666666666666667,1.8,4.6,0.4133333333333333,3.0,5.4,0.76,75,76,76,77,83,84,81,82
2023-11-26,Everton,Man United,0,3,A,0.6666666666666666,0.8,6,5,2023,79,76,75,77,82,84,82,82,1,-3,0.9789359633370002,1.0749230238329999,0.6444444444444445,0.8,1.6,4.0,0.44000000000000006,1.2,6.6,0.5199999999999999,79,76,75,77,82,84,82,82
2023-11-27,Fulham,Wolves,3,2,H,0.26666666666666666,0.6666666666666666,6,2,2023,77,77,76,77,78,77,75,77,-8,-4,0.7968723057,1.0002693915,0.3111111111111111,0.6444444444444445,0.8,6.8,0.3866666666666666,1.6,5.6,0.3733333333333333,77,77,76,77,78,77,75,77
2023-12-02,Arsenal,Wolves,2,1,H,0.8666666666666667,0.6,4,0,2023,83,84,81,82,78,77,75,77,18,-5,1.7406918143760002,0.90024245235,0.8222222222222222,0.7333333333333333,2.4,5.8,0.7866666666666667,1.8,5.8,0.4666666666666667,83,84,81,82,78,77,75,77
2023-12-02,Brentford,Luton,3,1,H,0.6,0.3333333333333333,7,5,2023,75,76,76,77,72,71,72,72,2,-9,0.9271491519870002,0.7341626634903,0.8,0.2222222222222222,1.6,3.8,0.4533333333333334,1.0,3.6,0.26666666666666666,75,76,76,77,72,71,72,72
2023-12-02,Burnley,Sheffield United,5,0,H,0.0,0.26666666666666666,6,1,2023,73,74,74,74,69,73,72,72,-18,-15,0.4356887772573001,0.5244606749070001,0.0,0.24444444444444444,0.6,5.8,0.18666666666666668,1.0,3.4,0.12,73,74,74,74,69,73,72,72
2023-12-02,Nott'm Forest,Everton,0,1,A,0.13333333333333333,0.4666666666666667,4,3,2023,76,76,75,76,79,76,75,77,-7,-2,0.643057958907,0.8810423670033002,0.2,0.4666666666666667,1.2,4.8,0.28,1.0,3.6,0.52,76,76,75,76,79,76,75,77
2023-12-03,Chelsea,Brighton,3,2,H,0.5333333333333333,0.4,5,8,2023,78,81,79,81,76,78,78,77,6,8,1.2171875740830003,1.0867129549930001,0.5777777777777777,0.26666666666666666,2.8,4.8,0.5733333333333334,1.4,4.4,0.4666666666666667,78,81,79,81,76,78,78,77
2023-12-03,Liverpool,Fulham,4,3,H,0.7333333333333333,0.4666666666666667,3,4,2023,84,81,84,83,77,77,76,77,13,-7,1.3985584082507003,0.89689924485,0.8222222222222222,0.4666666666666667,2.0,7.8,0.6533333333333332,1.4,6.4,0.3733333333333333,84,81,84,83,77,77,76,77
2023-12-03,West Ham,Crystal Palace,1,1,D,0.6,0.26666666666666666,2,3,2023,77,77,77,78,75,76,76,76,3,1,1.0344643256097,0.8854825832397002,0.5333333333333333,0.3111111111111111,1.8,5.6,0.44000000000000006,1.2,5.8,0.5333333333333333,77,77,77,78,75,76,76,76
2023-12-03,Man City,Tottenham,3,3,D,0.7333333333333333,0.6,10,8,2023,87,87,84,85,83,82,79,81,19,9,1.4693842323363002,1.4355741537000002,0.8666666666666667,0.8,3.2,7.6,0.6133333333333334,1.4,3.0,0.8533333333333333,87,87,84,85,83,82,79,81
2023-12-05,Wolves,Burnley,1,0,H,0.4,0.2,6,8,2023,78,77,75,77,73,74,74,74,-6,-13,0.810218207115,0.4881348447480001,0.5333333333333333,0.06666666666666667,1.6,5.8,0.5333333333333334,1.6,6.0,0.13333333333333336,78,77,75,77,73,74,74,74
2023-12-05,Luton,Arsenal,3,4,A,0.3333333333333333,0.8666666666666667,3,8,2023,72,71,72,72,83,84,81,82,-11,19,0.66074639714127,1.8307160596110001,0.3333333333333333,0.7777777777777778,1.2,3.6,0.27999999999999997,2.6,5.6,0.8133333333333332,72,71,72,72,83,84,81,82
2023-12-06,Brighton,Brentford,2,1,H,0.4,0.6,7,3,2023,76,78,78,77,75,76,76,77,7,4,0.9780416594937001,1.0005654183360302,0.4,0.6666666666666666,1.6,5.6,0.4133333333333334,1.6,4.2,0.5333333333333334,76,78,78,77,75,76,76,77
2023-12-06,Crystal Palace,Bournemouth,0,2,A,0.26666666666666666,0.4,3,9,2023,75,76,76,76,74,74,74,74,1,-16,0.9003807574767002,0.6164240424930002,0.28888888888888886,0.26666666666666666,1.4,5.8,0.48,1.4,5.6,0.14666666666666667,75,76,76,76,74,74,74,74
2023-12-06,Fulham,Nott'm Forest,5,0,H,0.26666666666666666,0.06666666666666667,6,1,2023,77,77,76,77,76,76,75,76,-8,-8,0.807209320365,0.5787521630163001,0.2222222222222222,0.1111111111111111,1.4,5.4,0.4,1.2,4.2,0.24000000000000005,77,77,76,77,76,76,75,76
2023-12-06,Sheffield United,Liverpool,0,2,A,0.26666666666666666,0.7333333333333333,2,12,2023,69,73,72,72,84,81,84,83,-20,14,0.4720146074163001,1.4882483327357003,0.3333333333333333,0.7333333333333333,0.8,2.6,0.16,2.4,6.0,0.6666666666666666,69,73,72,72,84,81,84,83
2023-12-06,Man United,Chelsea,2,1,H,0.8,0.5333333333333333,12,4,2023,82,84,82,82,78,81,79,81,0,7,1.1728166201666999,1.3258588695823004,0.7333333333333333,0.4222222222222222,1.4,6.2,0.6,2.6,5.2,0.5866666666666667,82,84,82,82,78,81,79,81
2023-12-07,Tottenham,West Ham,1,2,A,0.4666666666666667,0.4666666666666667,8,4,2023,83,82,79,81,77,77,77,78,9,3,1.4389551615636302,1.0195661513727,0.6222222222222222,0.35555555555555557,1.8,3.4,0.8,1.6,4.6,0.44000000000000006,83,82,79,81,77,77,77,78
2023-12-09,Crystal Palace,Liverpool,1,2,A,0.26666666666666666,0.7333333333333333,6,5,2023,75,76,76,76,84,81,84,83,-1,16,0.8103426817290302,1.5354497934773303,0.37777777777777777,0.6444444444444445,1.2,4.2,0.4133333333333333,2.2,6.8,0.6799999999999999,75,76,76,76,84,81,84,83
2023-12-09,Brighton,Burnley,1,1,D,0.5333333333333333,0.2,9,1,2023,76,78,78,77,73,74,74,74,8,-14,1.078098201327303,0.4393213602732001,0.4666666666666667,0.13333333333333333,1.8,5.6,0.4,1.4,6.6,0.12000000000000002,76,78,78,77,73,74,74,74
2023-12-09,Man United,Bournemouth,0,3,A,0.8,0.6,10,4,2023,82,84,82,82,74,74,74,74,1,-14,1.30540250712493,0.7064621182406703,0.6666666666666666,0.4666666666666667,1.4,7.8,0.68,1.8,6.0,0.2,82,84,82,82,74,74,74,74
2023-12-09,Sheffield United,Brentford,1,0,H,0.26666666666666666,0.4,3,4,2023,69,73,72,72,75,76,76,77,-22,3,0.4248131466746701,0.9005088765024272,0.4222222222222222,0.4666666666666667,0.8,2.8,0.2,1.4,4.6,0.5866666666666667,69,73,72,72,75,76,76,77
2023-12-09,Wolves,Nott'm Forest,1,1,D,0.4,0.0,4,3,2023,78,77,75,77,76,76,75,76,-5,-13,0.8590316915898001,0.5208769467146701,0.3333333333333333,0.0,1.4,4.6,0.52,0.8,3.6,0.17333333333333334,78,77,75,77,76,76,75,76
2023-12-10,Everton,Chelsea,2,0,H,0.6666666666666666,0.4666666666666667,4,8,2023,79,76,75,77,78,81,79,81,-1,6,0.9453481628940001,1.1932729826240704,0.6888888888888889,0.4666666666666667,1.2,3.4,0.52,2.4,5.6,0.5599999999999999,79,76,75,77,78,81,79,81
2023-12-10,Fulham,West Ham,5,0,H,0.4666666666666667,0.6666666666666666,3,6,2023,77,77,76,77,77,77,77,78,-3,4,0.86508453666663,1.163461667529063,0.37777777777777777,0.5777777777777777,2.4,5.6,0.36,2.0,4.6,0.4133333333333334,77,77,76,77,77,77,77,78
2023-12-10,Luton,Man City,1,2,A,0.26666666666666666,0.6,6,3,2023,72,71,72,72,87,87,84,85,-12,19,0.5946717574271431,1.4660032244726702,0.3111111111111111,0.7333333333333333,1.4,3.8,0.29333333333333333,3.4,9.2,0.64,72,71,72,72,87,87,84,85
2023-12-15,Nott'm Forest,Tottenham,0,2,A,0.06666666666666667,0.26666666666666666,6,4,2023,76,76,75,76,83,82,79,81,-13,8,0.5546924212021831,1.2950596454072671,0.022222222222222223,0.37777777777777777,1.0,3.6,0.12000000000000002,1.6,4.4,0.72,76,76,75,76,83,82,79,81
2023-12-16,Chelsea,Sheffield United,2,0,H,0.4666666666666667,0.26666666666666666,7,6,2023,78,81,79,81,69,73,72,72,4,-21,1.0739456843616635,0.5148640343249128,0.6222222222222222,0.17777777777777778,2.4,5.2,0.5466666666666666,0.6,2.6,0.2533333333333333,78,81,79,81,69,73,72,72
2023-12-16,Man City,Crystal Palace,2,2,D,0.6,0.06666666666666667,6,1,2023,87,87,84,85,75,76,76,76,20,-2,1.5254704002153845,0.7293084135561272,0.6,0.06666666666666667,3.2,7.4,0.64,1.0,5.2,0.36,87,87,84,85,75,76,76,76
2023-12-16,Burnley,Everton,0,2,A,0.26666666666666666,0.6666666666666666,8,6,2023,73,74,74,74,79,76,75,77,-14,1,0.5031990443786104,1.064675461156407,0.2222222222222222,0.5777777777777777,1.6,4.4,0.12000000000000002,1.4,3.6,0.5733333333333334,73,74,74,74,79,76,75,77
2023-12-17,Arsenal,Brighton,2,0,H,1.0,0.5333333333333333,10,1,2023,83,84,81,82,76,78,78,77,20,8,1.8967906993251271,1.0142205172218928,1.0,0.5333333333333333,3.0,5.8,0.8133333333333332,1.8,6.8,0.4,83,84,81,82,76,78,78,77
2023-12-17,West Ham,Wolves,3,0,H,0.6666666666666666,0.4666666666666667,6,6,2023,77,77,77,78,78,77,75,77,-1,-5,1.0471155007761568,0.8252162171022871,0.8,0.4888888888888889,1.6,5.2,0.4666666666666667,1.4,4.6,0.5066666666666666,77,77,77,78,78,77,75,77
2023-12-17,Liverpool,Man United,0,0,D,0.8666666666666667,0.8,12,0,2023,84,81,84,83,82,84,82,82,17,-2,1.6164840616502334,1.174862256412437,0.8222222222222222,0.9333333333333333,2.4,6.4,0.6933333333333332,1.4,8.4,0.7200000000000001,84,81,84,83,82,84,82,82
2023-12-21,Crystal Palace,Brighton,1,1,D,0.13333333333333333,0.4666666666666667,3,1,2023,75,76,76,76,76,78,78,77,-2,6,0.8089246122220529,0.9127984654997034,0.1111111111111111,0.5777777777777777,1.0,3.6,0.2666666666666667,1.6,5.8,0.42666666666666664,75,76,76,76,76,78,78,77
2023-12-23,West Ham,Man United,2,0,H,0.6666666666666666,0.6666666666666666,4,4,2023,77,77,77,78,82,84,82,82,2,-2,1.1296371224863855,1.2190244369362166,0.6888888888888889,0.8222222222222222,1.6,4.6,0.5599999999999999,1.2,7.6,0.76,77,77,77,78,82,84,82,82
2023-12-23,Fulham,Burnley,0,2,A,0.6,0.26666666666666666,8,6,2023,77,77,76,77,73,74,74,74,2,-16,0.9814307034195363,0.45287913994074935,0.4666666666666667,0.3111111111111111,3.2,5.6,0.36,1.4,5.4,0.13333333333333336,77,77,76,77,73,74,74,74
2023-12-23,Nott'm Forest,Bournemouth,2,3,A,0.06666666666666667,0.8,6,6,2023,76,76,75,76,74,74,74,74,-15,-11,0.4992231790819648,0.8370023689531633,0.044444444444444446,0.7333333333333333,0.6,4.0,0.09333333333333334,2.2,6.2,0.29333333333333333,76,76,75,76,74,74,74,74
2023-12-23,Tottenham,Everton,2,1,H,0.26666666666666666,0.8,3,8,2023,83,82,79,81,79,76,75,77,10,3,1.3505288875274855,1.1149953655942682,0.13333333333333333,0.7333333333333333,1.6,4.8,0.6000000000000001,1.6,4.2,0.5866666666666667,83,82,79,81,79,76,75,77
2023-12-23,Liverpool,Arsenal,1,1,D,0.7333333333333333,1.0,4,5,2023,84,81,84,83,83,84,81,82,17,22,1.5723218811264537,1.9982127510473164,0.7333333333333333,1.0,1.8,7.6,0.76,2.4,6.6,0.8666666666666666,84,81,84,83,83,84,81,82
2023-12-24,Wolves,Chelsea,2,1,H,0.26666666666666666,0.4666666666666667,10,6,2023,78,77,75,77,78,81,79,81,-8,6,0.7426945953920584,1.1254320877941548,0.24444444444444444,0.4444444444444444,1.0,3.6,0.5066666666666666,2.0,5.4,0.5333333333333333,78,77,75,77,78,81,79,81
2023-12-26,Bournemouth,Fulham,3,0,H,0.8,0.6,6,5,2023,74,74,74,74,77,77,76,77,-10,0,0.8869246868613597,0.8832876330775827,0.6666666666666666,0.6666666666666666,2.4,5.4,0.43999999999999995,3.2,5.4,0.4133333333333333,74,74,74,74,77,77,76,77
2023-12-26,Sheffield United,Luton,2,3,A,0.2,0.2,9,4,2023,69,73,72,72,72,71,72,72,-23,-13,0.4633776308924215,0.5352045816844287,0.13333333333333333,0.26666666666666666,0.4,3.2,0.26666666666666666,1.4,4.2,0.27999999999999997,69,73,72,72,72,71,72,72
2023-12-26,Burnley,Liverpool,0,2,A,0.4666666666666667,0.7333333333333333,4,4,2023,73,74,74,74,84,81,84,83,-14,17,0.5510222102827029,1.6149109681185398,0.4666666666666667,0.8666666666666667,1.6,5.8,0.18666666666666668,1.8,7.2,0.76,73,74,74,74,84,81,84,83
2023-12-27,Brentford,Wolves,1,4,A,0.2,0.4666666666666667,8,2,2023,75,76,76,77,78,77,75,77,2,-7,0.8104579888521845,0.8552378041714739,0.2,0.4,0.8,4.6,0.5733333333333334,1.0,5.2,0.42666666666666664,75,76,76,77,78,77,75,77
2023-12-27,Chelsea,Crystal Palace,2,1,H,0.4,0.2,4,3,2023,78,81,79,81,75,76,76,76,5,-2,1.0128888790147395,0.819311997549818,0.4666666666666667,0.17777777777777778,1.4,6.0,0.4933333333333333,1.0,3.2,0.2,78,81,79,81,75,76,76,76
2023-12-27,Everton,Man City,1,3,A,0.6,0.4666666666666667,8,4,2023,79,76,75,77,87,87,84,85,2,20,1.0034958290348412,1.4458542015494587,0.6,0.4222222222222222,1.2,5.4,0.6533333333333333,2.4,6.2,0.6399999999999999,79,76,75,77,87,87,84,85
2023-12-28,Brighton,Tottenham,4,2,H,0.3333333333333333,0.4666666666666667,7,6,2023,76,78,78,77,83,82,79,81,6,11,0.9024110801719384,1.4620284240869124,0.35555555555555557,0.28888888888888886,1.2,5.2,0.4666666666666666,1.8,5.2,0.4800000000000001,76,78,78,77,83,82,79,81
2023-12-28,Arsenal,West Ham,0,2,A,0.8666666666666667,0.6666666666666666,10,3,2023,83,84,81,82,77,77,77,78,22,4,1.9556236640552302,1.251539566180007,0.9555555555555556,0.5777777777777777,2.0,7.0,0.9199999999999999,1.6,4.4,0.6133333333333334,83,84,81,82,77,77,77,78
2023-12-30,Luton,Chelsea,2,3,A,0.4,0.4,7,2,2023,72,71,72,72,78,81,79,81,-12,6,0.581542344773671,1.0948200787697213,0.4,0.26666666666666666,2.0,4.4,0.2533333333333333,1.2,5.8,0.4666666666666667,72,71,72,72,78,81,79,81
2023-12-30,Crystal Palace,Brentford,3,1,H,0.13333333333333333,0.2,7,4,2023,75,76,76,76,75,76,76,77,-3,-1,0.7373807977948361,0.729412189966966,0.1111111111111111,0.26666666666666666,1.0,3.2,0.18666666666666668,1.0,4.6,0.4800000000000001,75,76,76,76,75,76,76,77
2023-12-30,Man City,Sheffield United,2,0,H,0.6,0.2,12,2,2023,87,87,84,85,69,73,72,72,22,-24,1.5462037844529428,0.41703986780317936,0.5111111111111111,0.2,2.2,6.4,0.6133333333333333,0.6,4.2,0.2533333333333333,87,87,84,85,69,73,72,72
2023-12-30,Wolves,Everton,3,0,H,0.6666666666666666,0.6,5,2,2023,78,77,75,77,79,76,75,77,-4,0,0.9362836030566923,0.9031462461313571,0.6222222222222222,0.8,1.6,5.6,0.4,1.4,5.8,0.6399999999999999,78,77,75,77,79,76,75,77
2023-12-30,Nott'm Forest,Man United,2,1,H,0.06666666666666667,0.4666666666666667,4,5,2023,76,76,75,76,82,84,82,82,-16,-4,0.44930086117376833,1.097121993242595,0.06666666666666667,0.6444444444444445,0.6,4.0,0.06666666666666668,1.0,6.2,0.7733333333333332,76,76,75,76,82,84,82,82
2023-12-31,Fulham,Arsenal,2,1,H,0.4,0.6666666666666666,5,4,2023,77,77,76,77,83,84,81,82,-3,20,0.7949588697698244,1.7600612976497072,0.4666666666666667,0.8444444444444444,2.6,5.2,0.48,1.8,7.4,0.9199999999999999,77,77,76,77,83,84,81,82
2023-12-31,Tottenham,Bournemouth,3,1,H,0.4666666666666667,1.0,4,13,2023,83,82,79,81,74,74,74,74,9,-7,1.3158255816782212,0.975253450169118,0.4444444444444444,1.0,2.0,5.8,0.4133333333333334,2.8,6.4,0.56,83,82,79,81,74,74,74,74
2024-01-02,West Ham,Brighton,0,0,D,0.8,0.5333333333333333,2,0,2023,77,77,77,78,76,78,78,77,6,8,1.44710193258553,1.0486139225806297,0.7333333333333333,0.5333333333333333,1.8,4.6,0.6266666666666667,1.6,5.0,0.4533333333333333,77,77,77,78,76,78,78,77
2024-01-12,Burnley,Luton,1,1,D,0.26666666666666666,0.2,2,8,2023,73,74,74,74,72,71,72,72,-16,-13,0.49591998925443265,0.5233881102963038,0.2222222222222222,0.13333333333333333,0.6,5.4,0.27999999999999997,2.0,5.0,0.30666666666666664,73,74,74,74,72,71,72,72
2024-01-13,Chelsea,Fulham,1,0,H,0.6,0.6,6,4,2023,78,81,79,81,77,77,76,77,7,-2,1.1529743132470884,0.9709649995347952,0.4666666666666667,0.6666666666666666,1.6,5.4,0.44000000000000006,2.4,5.4,0.4666666666666667,78,81,79,81,77,77,76,77
2024-01-14,Man United,Tottenham,2,2,D,0.26666666666666666,0.6,8,13,2023,82,84,82,82,83,82,79,81,-5,11,0.9874097939183355,1.413350926695133,0.4,0.5333333333333333,0.6,6.2,0.7066666666666667,2.0,5.0,0.3866666666666666,82,84,82,82,83,82,79,81
2024-01-20,Arsenal,Crystal Palace,5,0,H,0.4666666666666667,0.3333333333333333,6,7,2023,83,84,81,82,75,76,76,76,19,-1,1.5840551678847365,0.8103220167915327,0.6666666666666666,0.2222222222222222,1.6,7.4,0.8800000000000001,1.6,4.0,0.16,83,84,81,82,75,76,76,76
2024-01-20,Brentford,Nott'm Forest,3,2,H,0.2,0.26666666666666666,6,4,2023,75,76,76,77,76,76,75,76,-3,-15,0.6564709709702694,0.5590130604980279,0.3333333333333333,0.15555555555555556,1.2,5.2,0.4,1.0,4.0,0.05333333333333333,75,76,76,77,76,76,75,76
2024-01-21,Sheffield United,West Ham,2,2,D,0.2,0.6666666666666666,4,1,2023,69,73,72,72,77,77,77,78,-26,6,0.3753358810228614,1.40725313158504,0.26666666666666666,0.6222222222222222,0.6,4.4,0.24,1.4,4.2,0.6933333333333332,69,73,72,72,77,77,77,78
2024-01-21,Bournemouth,Liverpool,0,4,A,0.8,0.7333333333333333,8,5,2023,74,74,74,74,84,81,84,83,-9,19,0.8777281051522062,1.6700131891468102,0.9333333333333333,0.7777777777777778,2.4,7.6,0.72,1.4,7.4,0.76,74,74,74,74,84,81,84,83
2024-01-22,Brighton,Wolves,0,0,D,0.4,0.6666666666666666,8,2,2023,76,78,78,77,78,77,75,77,8,-1,1.0884627235811197,1.026598227669828,0.3333333333333333,0.5111111111111111,1.2,3.6,0.48,2.0,5.4,0.4533333333333333,76,78,78,77,78,77,75,77
2024-01-30,Nott'm Forest,Arsenal,1,2,A,0.26666666666666666,0.4666666666666667,2,11,2023,76,76,75,76,83,84,81,82,-16,24,0.5031117544482251,1.66508736956389,0.24444444444444444,0.4888888888888889,1.4,4.6,0.09333333333333332,1.8,7.0,0.8,76,76,75,76,83,84,81,82
2024-01-30,Fulham,Everton,0,0,D,0.4,0.4,15,6,2023,77,77,76,77,79,76,75,77,-3,-3,0.8738684995813157,0.8128316215182214,0.4666666666666667,0.6,1.4,5.0,0.5333333333333334,1.2,5.6,0.6666666666666666,77,77,76,77,79,76,75,77
2024-01-30,Luton,Brighton,4,0,H,0.26666666666666666,0.4,7,4,2023,72,71,72,72,76,78,78,77,-13,8,0.5206412981921167,1.0822762739899905,0.2222222222222222,0.35555555555555557,2.0,5.6,0.27999999999999997,1.0,3.4,0.4533333333333333,72,71,72,72,76,78,78,77
2024-01-30,Crystal Palace,Sheffield United,3,2,H,0.3333333333333333,0.26666666666666666,11,1,2023,75,76,76,76,69,73,72,72,-6,-26,0.7292898151123794,0.4785276060790793,0.3333333333333333,0.35555555555555557,1.4,4.2,0.17333333333333334,1.0,4.8,0.22666666666666666,75,76,76,76,69,73,72,72
2024-01-31,Man City,Burnley,3,1,H,0.7333333333333333,0.3333333333333333,7,3,2023,87,87,84,85,73,74,74,74,24,-16,1.5879077712332608,0.49866680135861974,0.6444444444444445,0.3333333333333333,2.4,7.0,0.6,0.8,4.2,0.29333333333333333,87,87,84,85,73,74,74,74
2024-01-31,Tottenham,Brentford,3,2,H,0.6666666666666666,0.2,5,3,2023,83,82,79,81,75,76,76,77,11,-2,1.3707568134174533,0.7123722770200722,0.7555555555555555,0.06666666666666667,2.2,6.0,0.4133333333333333,1.2,5.0,0.32,83,82,79,81,75,76,76,77
2024-01-31,Liverpool,Chelsea,4,1,H,0.7333333333333333,0.8,8,1,2023,84,81,84,83,78,81,79,81,23,8,1.7577859996620309,1.250070813200568,0.6888888888888889,0.7333333333333333,1.8,6.0,0.76,1.8,5.0,0.4666666666666667,84,81,84,83,78,81,79,81
2024-02-01,West Ham,Bournemouth,1,1,D,0.7333333333333333,0.6,1,5,2023,77,77,77,78,74,74,74,74,6,-13,1.3040614065288223,0.7899552946369857,0.8666666666666667,0.8,1.8,3.2,0.6933333333333332,2.0,7.4,0.8,77,77,77,78,74,74,74,74
2024-02-01,Wolves,Man United,3,4,A,0.6666666666666666,0.13333333333333333,4,5,2023,78,77,75,77,82,84,82,82,-1,-5,1.0327846772609572,1.0300039071960152,0.6222222222222222,0.1111111111111111,1.8,5.0,0.5066666666666666,0.6,5.4,0.6,78,77,75,77,82,84,82,82
2024-02-03,Everton,Tottenham,2,2,D,0.26666666666666666,0.6666666666666666,9,5,2023,79,76,75,77,83,82,79,81,-3,12,0.8189353093245308,1.4419940411194605,0.35555555555555557,0.6444444444444445,0.8,6.0,0.6133333333333334,2.4,6.2,0.49333333333333335,79,76,75,77,83,82,79,81
2024-02-03,Brighton,Crystal Palace,4,1,H,0.4,0.4666666666666667,3,2,2023,76,78,78,77,75,76,76,76,4,-5,0.9740486465909914,0.7771425757202873,0.4888888888888889,0.37777777777777777,1.0,4.0,0.42666666666666664,1.6,6.2,0.22666666666666666,76,78,78,77,75,76,76,76
2024-02-03,Burnley,Fulham,2,2,D,0.26666666666666666,0.26666666666666666,2,13,2023,73,74,74,74,77,77,76,77,-18,-3,0.44880012122275775,0.8677648117750063,0.3111111111111111,0.2222222222222222,0.8,4.6,0.31999999999999995,0.4,7.4,0.52,73,74,74,74,77,77,76,77
2024-02-04,Bournemouth,Nott'm Forest,1,1,D,0.4666666666666667,0.2,11,6,2023,74,74,74,74,76,76,75,76,-13,-17,0.8413659058261693,0.4528005790034026,0.6222222222222222,0.2,1.6,7.6,0.8,1.4,4.4,0.14666666666666667,74,74,74,74,76,76,75,76
2024-02-04,Chelsea,Wolves,2,4,A,0.6,0.6666666666666666,10,1,2023,78,81,79,81,78,77,75,77,5,-2,1.1250637318805112,0.9295062095348615,0.6,0.8444444444444444,1.6,3.8,0.5333333333333333,2.4,4.6,0.5466666666666666,78,81,79,81,78,77,75,77
2024-02-04,Man United,West Ham,3,0,H,0.3333333333333333,0.6,5,8,2023,82,84,82,82,77,77,77,78,-4,6,1.133282374922111,1.2526507953396386,0.2222222222222222,0.7333333333333333,1.4,4.4,0.4666666666666666,1.4,2.2,0.7066666666666667,82,84,82,82,77,77,77,78
2024-02-04,Arsenal,Liverpool,3,1,H,0.4666666666666667,0.7333333333333333,2,4,2023,83,84,81,82,84,81,84,83,25,26,1.7153985450087124,1.8827930809820876,0.3111111111111111,0.6,1.8,7.2,0.6933333333333334,2.2,6.6,0.76,83,84,81,82,84,81,84,83
2024-02-05,Brentford,Man City,1,3,A,0.2,0.8666666666666667,8,13,2023,75,76,76,77,87,87,84,85,-3,26,0.641135049318065,1.6377744513691228,0.13333333333333333,0.8222222222222222,1.4,5.0,0.24000000000000005,2.4,6.4,0.6,75,76,76,77,87,87,84,85
2024-02-10,Man City,Everton,2,0,H,0.8666666666666667,0.13333333333333333,9,0,2023,87,87,84,85,79,76,75,77,28,-3,1.7018879563009293,0.8812411825040238,0.7777777777777778,0.06666666666666667,2.6,8.4,0.6533333333333334,0.8,6.6,0.5333333333333334,87,87,84,85,79,76,75,77
2024-02-10,Fulham,Bournemouth,3,1,H,0.3333333333333333,0.3333333333333333,1,14,2023,77,77,76,77,74,74,74,74,-3,-13,0.8258683427197815,0.8025093731438926,0.3333333333333333,0.4,0.8,8.4,0.4533333333333333,1.2,8.6,0.7333333333333334,77,77,76,77,74,74,74,74
2024-02-10,Liverpool,Burnley,3,1,H,0.6666666666666666,0.3333333333333333,9,3,2023,84,81,84,83,73,74,74,74,24,-18,1.6945137728838788,0.4906965902779826,0.7111111111111111,0.4222222222222222,2.4,5.0,0.7333333333333333,1.2,3.4,0.32,84,81,84,83,73,74,74,74
2024-02-10,Luton,Sheffield United,1,3,A,0.4666666666666667,0.06666666666666667,13,1,2023,72,71,72,72,69,73,72,72,-9,-27,0.6288689255911157,0.43067484547117135,0.37777777777777777,0.044444444444444446,2.2,6.4,0.26666666666666666,1.2,4.4,0.22666666666666666,72,71,72,72,69,73,72,72
2024-02-10,Tottenham,Brighton,2,1,H,0.5333333333333333,0.5333333333333333,9,6,2023,83,82,79,81,76,78,78,77,12,7,1.3796881679399675,1.05176290416302,0.4888888888888889,0.5555555555555556,2.4,6.6,0.5733333333333334,1.6,4.4,0.4133333333333334,83,82,79,81,76,78,78,77
2024-02-10,Wolves,Brentford,0,2,A,0.6666666666666666,0.2,7,4,2023,78,77,75,77,75,76,76,77,0,-5,1.0420125827229128,0.5770215443862585,0.7333333333333333,0.2,2.8,2.8,0.6266666666666667,1.6,5.8,0.2,78,77,75,77,75,76,76,77
2024-02-11,West Ham,Arsenal,0,6,A,0.4,0.6,2,6,2023,77,77,77,78,83,84,81,82,3,27,1.1273857158056748,1.9036778531069212,0.5333333333333333,0.4,1.0,3.0,0.6933333333333332,2.2,6.6,0.5866666666666667,77,77,77,78,83,84,81,82
2024-02-12,Crystal Palace,Chelsea,1,3,A,0.4,0.6,1,7,2023,75,76,76,76,78,81,79,81,-8,3,0.6994283181482586,1.01255735869246,0.4,0.8,1.6,6.0,0.29333333333333333,1.8,4.6,0.5599999999999999,75,76,76,76,78,81,79,81
